Pedido;Data Cadastro;Produto;Descrição Produto;Quantidade Compra;Unidade de Compra;Preço Unit. Compra;Fornecedor;Descrição Fornecedor;Situação Pedido;Previsão Entrega Inicial;Previsão Entrega Atual;Comprador;Nome Comprador;Condição Pagamento;Descrição Condição Pagamento;Data Recebimentos;Máscara de Entrada
59838;12/12/2023;54370;Uniao Anteparo M16F C/ Porca M22;1.000,00;PC;17,58;20264;COBRA CONEXOES BRASIL IND.METAL.LT.;Atendido;29/01/2024;15/01/2024;109;Marcia - Compras;6;28 DIAS;15/01/2024;1.20.04.02.01.00070
55512;08/03/2023;54390;Serra Copo (28mm) 30mm;2;PC;56,32;23894;L. F. SILVEIRA COMERCIO DE FERRAMENTAS LTDA;Atendido;14/03/2023;14/03/2023;55;Gabriel André Bertram;12;28/42/56 DIAS;13/03/2023;2.02.01.01.05.00115
54613;11/01/2023;54420;Catalisador PU Sherwin Willians;13;LT;39,6;23411;BETO AUTO TINTAS LTDA;Atendido;12/01/2023;12/01/2023;55;Gabriel André Bertram;6;28 DIAS;12/01/2023;1.06.01.03.02.00025
55173;14/02/2023;54420;Catalisador PU Sherwin Willians;48;LTA;24;23411;BETO AUTO TINTAS LTDA;Atendido;20/02/2023;20/02/2023;55;Gabriel André Bertram;26;28/56;20/02/2023;1.06.01.03.02.00025
56073;24/04/2023;54420;Catalisador PU Sherwin Willians;16;LTA;24;23411;BETO AUTO TINTAS LTDA;Atendido;02/05/2023;02/05/2023;55;Gabriel André Bertram;6;28 DIAS;25/04/2023;1.06.01.03.02.00025
56602;31/05/2023;54420;Catalisador PU Sherwin Willians;7;UN;82;23411;BETO AUTO TINTAS LTDA;Atendido;31/05/2023;31/05/2023;55;Gabriel André Bertram;6;28 DIAS;05/06/2023;1.06.01.03.02.00025
56634;01/06/2023;54420;Catalisador PU Sherwin Willians;3;BD;71,0233;23411;BETO AUTO TINTAS LTDA;Atendido;02/06/2023;02/06/2023;55;Gabriel André Bertram;6;28 DIAS;02/06/2023;1.06.01.03.02.00025
57441;26/07/2023;54420;Catalisador PU Sherwin Willians;5;PC;74;23411;BETO AUTO TINTAS LTDA;Atendido;26/07/2023;26/07/2023;55;Gabriel André Bertram;6;28 DIAS;27/07/2023;1.06.01.03.02.00025
57620;03/08/2023;54420;Catalisador PU Sherwin Willians;1;PC;74;23411;BETO AUTO TINTAS LTDA;Atendido;04/08/2023;04/08/2023;55;Gabriel André Bertram;6;28 DIAS;10/08/2023;1.06.01.03.02.00025
58003;25/08/2023;54420;Catalisador PU Sherwin Willians;12;UN;82;23411;BETO AUTO TINTAS LTDA;Atendido;29/08/2023;29/08/2023;55;Gabriel André Bertram;6;28 DIAS;12/09/2023;1.06.01.03.02.00025
58399;18/09/2023;54420;Catalisador PU Sherwin Willians;2;UN;86;24485;AUTO CORES INDAIAL LTDA;Atendido;22/09/2023;02/10/2023;55;Gabriel André Bertram;6;28 DIAS;02/10/2023;1.06.01.03.02.00025
58399;18/09/2023;54420;Catalisador PU Sherwin Willians;1;LT;48;24485;AUTO CORES INDAIAL LTDA;Atendido;22/09/2023;02/10/2023;55;Gabriel André Bertram;6;28 DIAS;02/10/2023;1.06.01.03.02.00025
58652;03/10/2023;54420;Catalisador PU Sherwin Willians;9;UN;89,6;23411;BETO AUTO TINTAS LTDA;Atendido;03/10/2023;03/10/2023;55;Gabriel André Bertram;26;28/56;03/10/2023;1.06.01.03.02.00025
58762;09/10/2023;54420;Catalisador PU Sherwin Willians;12;UN;78,7;23411;BETO AUTO TINTAS LTDA;Atendido;13/10/2023;13/10/2023;55;Gabriel André Bertram;26;28/56;16/10/2023;1.06.01.03.02.00025
58872;16/10/2023;54420;Catalisador PU Sherwin Willians;12;UN;79;24485;AUTO CORES INDAIAL LTDA;Atendido;25/10/2023;27/10/2023;55;Gabriel André Bertram;26;28/56;27/10/2023;1.06.01.03.02.00025
58930;19/10/2023;54420;Catalisador PU Sherwin Willians;35;BD;80;23411;BETO AUTO TINTAS LTDA;Atendido;25/10/2023;25/10/2023;55;Gabriel André Bertram;28;28/56/84 DIAS;25/10/2023;1.06.01.03.02.00025
59498;21/11/2023;54420;Catalisador PU Sherwin Willians;14;BD;80;23411;BETO AUTO TINTAS LTDA;Atendido;22/11/2023;22/11/2023;55;Gabriel André Bertram;6;28 DIAS;24/11/2023;1.06.01.03.02.00025
59826;12/12/2023;54420;Catalisador PU Sherwin Willians;14;BD;80;23411;BETO AUTO TINTAS LTDA;Atendido;15/01/2024;15/01/2024;55;Gabriel André Bertram;6;28 DIAS;20/12/2023;1.06.01.03.02.00025
59969;19/12/2023;54420;Catalisador PU Sherwin Willians;6;BD;89,6;23411;BETO AUTO TINTAS LTDA;Atendido;19/12/2023;19/12/2023;55;Gabriel André Bertram;6;28 DIAS;19/12/2023;1.06.01.03.02.00025
57569;02/08/2023;54435;Emenda RJ45 Femea;20;UN;2,5;24482;PROSPECTA SOLUCOES LTDA;Atendido;02/08/2023;02/08/2023;55;Gabriel André Bertram;5;21 DIAS;31/07/2023;4.01.02.03.02.00042
55277;21/02/2023;54436;Conector RJ45 - 8 Vias;1;UN;2,5;24636;PROLICI SOLUCOES EM TECNOLOGIA LTDA;Atendido;21/02/2023;21/02/2023;55;Gabriel André Bertram;53;OUTROS;21/02/2023;4.01.02.03.02.00043
55475;07/03/2023;54436;Conector RJ45 - 8 Vias;2;UN;2,5;24482;PROSPECTA SOLUCOES LTDA;Atendido;08/03/2023;08/03/2023;55;Gabriel André Bertram;5;21 DIAS;06/03/2023;4.01.02.03.02.00043
57048;30/06/2023;54441;Serra Fita 2.45x27x8-12P 1028458 (MANUTENÇÃO);1;PC;115,71;24470;LF COMERCIAL DE BENS LTDA-ATACADO JOI;Atendido;05/07/2023;05/07/2023;55;Gabriel André Bertram;6;28 DIAS;13/07/2023;4.01.11.01.01.00289
55219;17/02/2023;54472;Mangueira Alta Pressão 1/4 (PISTOLA PINTURA);3;PC;738,9;21691;BERTOLDI MANGUEIRAS E CONEXOES LTDA;Atendido;21/02/2023;21/02/2023;55;Gabriel André Bertram;6;28 DIAS;27/02/2023;4.01.07.05.01.00062
56065;20/04/2023;54473;(1) Filtro Pistola Airless Graco M-100 Preto (Ref Graco: 224453);5;UN;61,62;23185;MERCANTIL RAOLI COM E REP. LTDA;Atendido;25/04/2023;25/04/2023;55;Gabriel André Bertram;6;28 DIAS;24/04/2023;4.01.07.05.01.00063
57304;17/07/2023;54473;(1) Filtro Pistola Airless Graco M-100 Preto (Ref Graco: 224453);5;UN;64,26;23185;MERCANTIL RAOLI COM E REP. LTDA;Atendido;24/07/2023;24/07/2023;55;Gabriel André Bertram;6;28 DIAS;25/07/2023;4.01.07.05.01.00063
55889;11/04/2023;54505;Pino Elastico 4x50;10;PC;0,356;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;12/04/2023;12/04/2023;55;Gabriel André Bertram;26;28/56;14/04/2023;4.01.01.02.02.00023
58519;25/09/2023;54518;Elemento Filtro Ar Primario;1;PC;162;23186;COMPREBLU COM E MANUTENCAO DE COMPRESSORES LTDA-ME;Atendido;26/09/2023;26/09/2023;55;Gabriel André Bertram;2;7 DIAS;25/09/2023;4.01.05.01.02.00063
58519;25/09/2023;54519;Elemento Filtro Ar Secundario;1;PC;148;23186;COMPREBLU COM E MANUTENCAO DE COMPRESSORES LTDA-ME;Atendido;26/09/2023;26/09/2023;55;Gabriel André Bertram;2;7 DIAS;25/09/2023;4.01.05.01.02.00064
57148;05/07/2023;54520;Porca Sext. MA 14;4;PC;1,1825;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;05/07/2023;05/07/2023;55;Gabriel André Bertram;6;28 DIAS;10/07/2023;4.01.15.02.01.00048
55935;13/04/2023;54524;Conector Passagem/Borne 10mm;5;PC;14,04;23685;KRAMBECK COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;Atendido;14/04/2023;14/04/2023;55;Gabriel André Bertram;7;30 DIAS;13/04/2023;4.01.02.03.02.00044
59489;20/11/2023;54728;Canaleta PVC 30x30;3;PC;25;24351;SA ELETRICA INDUSTRIAL LTDA;Atendido;20/11/2023;20/11/2023;55;Gabriel André Bertram;6;28 DIAS;21/11/2023;4.01.02.01.03.00044
57818;16/08/2023;54835;Tambor Freio (YALE);1;PC;257,55;21721;KRAMBECK COMERCIO DE AUTOPECAS LTDA;Atendido;16/08/2023;16/08/2023;55;Gabriel André Bertram;5;21 DIAS;16/08/2023;4.01.05.01.01.00199
59768;07/12/2023;54866;Mangueira 4 Tramas 3/4;2;M;12,42;23685;KRAMBECK COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;Atendido;08/12/2023;08/12/2023;55;Gabriel André Bertram;7;30 DIAS;12/12/2023;4.01.05.01.01.00202
55350;27/02/2023;54869;Pino (HYSTER);1;PC;195,85;20985;SERVICOS TECNICOS H G DIESEL LTDA.;Atendido;27/02/2023;27/02/2023;55;Gabriel André Bertram;6;28 DIAS;27/02/2023;4.01.05.01.01.00204
56853;19/06/2023;54869;Pino (HYSTER);1;PC;6;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;20/06/2023;20/06/2023;55;Gabriel André Bertram;6;28 DIAS;19/06/2023;4.01.05.01.01.00204
57594;02/08/2023;54869;Pino (HYSTER);2;PC;6;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;03/08/2023;03/08/2023;55;Gabriel André Bertram;6;28 DIAS;02/08/2023;4.01.05.01.01.00204
58847;11/10/2023;54869;Pino (HYSTER);1;PC;9;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;11/10/2023;11/10/2023;55;Gabriel André Bertram;6;28 DIAS;16/10/2023;4.01.05.01.01.00204
56388;16/05/2023;54872;Rotula Tirante Direcional (HYSTER);1;PC;22;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;17/05/2023;17/05/2023;55;Gabriel André Bertram;6;28 DIAS;15/05/2023;4.01.05.01.01.00205
56646;02/06/2023;54872;Rotula Tirante Direcional (HYSTER);4;PC;21;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;06/06/2023;06/06/2023;55;Gabriel André Bertram;6;28 DIAS;01/06/2023;4.01.05.01.01.00205
57523;31/07/2023;54876;Anel Trava (HYSTER);1;PC;14,2;21691;BERTOLDI MANGUEIRAS E CONEXOES LTDA;Atendido;31/07/2023;31/07/2023;55;Gabriel André Bertram;6;28 DIAS;27/07/2023;4.01.05.01.01.00206
57530;01/08/2023;54876;Anel Trava (HYSTER);1;PC;15;21691;BERTOLDI MANGUEIRAS E CONEXOES LTDA;Atendido;01/08/2023;01/08/2023;55;Gabriel André Bertram;6;28 DIAS;31/07/2023;4.01.05.01.01.00206
58847;11/10/2023;54876;Anel Trava (HYSTER);1;PC;1,5;21084;EMPIBLU  COMERCIAL LTDA.;Atendido;11/10/2023;11/10/2023;55;Gabriel André Bertram;6;28 DIAS;16/10/2023;4.01.05.01.01.00206
54698;17/01/2023;54895;Cronometro;1;PC;37;20141;FERRAMENTAS GERAIS COMERCIO IMP DE FERRAM. E MAQUINAS LTDA;Atendido;20/01/2023;20/01/2023;55;Gabriel André Bertram;84;42 dias;20/01/2023;3.06.01.01.01.00011
57101;04/07/2023;54897;Elemento de Vedação Veiculos;4;PC;3;21721;KRAMBECK COMERCIO DE AUTOPECAS LTDA;Atendido;05/07/2023;05/07/2023;55;Gabriel André Bertram;5;21 DIAS;03/07/2023;4.01.17.01.01.00217
54792;23/01/2023;54946;Anel Dentado Ref:6802 (PARAFUSADEIRA PRR-6/8 PEP);2;PC;214,44;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;27/01/2023;01/02/2023;55;Gabriel André Bertram;6;28 DIAS;01/02/2023;4.01.07.09.01.00038
58839;11/10/2023;54950;Rotor Ref:112511 (PARAFUSADEIRA PIR11/25 PEP);1;PC;138,2097;23878;AUTORIZADA ASSISTENCIA TECNICA E COMERCIO DE PECAS;Atendido;11/10/2023;11/10/2023;55;Gabriel André Bertram;6;28 DIAS;13/10/2023;4.01.07.03.02.00044
54742;19/01/2023;55626;Lampada Tuboled 18W 4000K;100;UN;19,71;22333;JOCLAMAR LTDA;Atendido;20/01/2023;20/01/2023;55;Gabriel André Bertram;6;28 DIAS;27/01/2023;4.01.02.01.02.00054
56534;26/05/2023;55626;Lampada Tuboled 18W 4000K;100;UN;18,14;24429;DIMENSIONAL BRASIL SOLUCOES LTDA;Atendido;31/05/2023;31/05/2023;55;Gabriel André Bertram;9;28/42 DIAS;31/05/2023;4.01.02.01.02.00054
57739;10/08/2023;55626;Lampada Tuboled 18W 4000K;200;UN;14,68;24429;DIMENSIONAL BRASIL SOLUCOES LTDA;Atendido;14/08/2023;14/08/2023;55;Gabriel André Bertram;9;28/42 DIAS;25/08/2023;4.01.02.01.02.00054
59768;07/12/2023;55735;Motobomba STD Periferica 1/2CV;1;PC;387;23685;KRAMBECK COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;Atendido;08/12/2023;08/12/2023;55;Gabriel André Bertram;7;30 DIAS;12/12/2023;4.01.21.01.01.00207
56117;25/04/2023;55834;Escova de Aço Cabo Curvada;3;UN;18,8;21496;COMERCIO DE FERRAGENS ZICKUHR LTDA;Atendido;27/04/2023;27/04/2023;55;Gabriel André Bertram;6;28 DIAS;26/04/2023;4.01.21.01.01.00209
56236;04/05/2023;55881;Paraf Sextavado M8x30xmm Inox;2;CT;124,2;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;04/05/2023;04/05/2023;55;Gabriel André Bertram;26;28/56;10/05/2023;1.04.01.09.01.00069
55076;08/02/2023;55883;Arruela Lisa M8 - Inox;1;CT;15,1;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;09/02/2023;09/02/2023;55;Gabriel André Bertram;6;28 DIAS;10/02/2023;1.04.03.01.01.00044
55231;20/02/2023;55883;Arruela Lisa M8 - Inox;48;PC;0,201;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;20/02/2023;20/02/2023;55;Gabriel André Bertram;6;28 DIAS;20/02/2023;1.04.03.01.01.00044
55638;21/03/2023;55883;Arruela Lisa M8 - Inox;200;PC;0,201;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;21/03/2023;21/03/2023;55;Gabriel André Bertram;6;28 DIAS;22/03/2023;1.04.03.01.01.00044
56236;04/05/2023;55883;Arruela Lisa M8 - Inox;2;CT;15,1;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;04/05/2023;04/05/2023;55;Gabriel André Bertram;26;28/56;10/05/2023;1.04.03.01.01.00044
55078;08/02/2023;55884;Arruela Pressao M8 - Inox;1;CT;14,9;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;09/02/2023;09/02/2023;55;Gabriel André Bertram;6;28 DIAS;10/02/2023;1.04.03.01.01.00045
55231;20/02/2023;55884;Arruela Pressao M8 - Inox;24;PC;0,1791;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;20/02/2023;20/02/2023;55;Gabriel André Bertram;6;28 DIAS;20/02/2023;1.04.03.01.01.00045
59351;13/11/2023;55884;Arruela Pressao M8 - Inox;1;CT;12,7;20061;COREMMA AUTO PECAS E PARAFUSOS;Atendido;17/11/2023;17/11/2023;55;Gabriel André Bertram;6;28 DIAS;16/11/2023;1.04.03.01.01.00045
55545;10/03/2023;56002;Valvula Esf.Tripart.Vet PP CF8 TI 300BSP 1';10;PC;32,48;23185;MERCANTIL RAOLI COM E REP. LTDA;Atendido;14/03/2023;15/03/2023;55;Gabriel André Bertram;6;28 DIAS;16/03/2023;4.01.05.01.04.00050
57060;30/06/2023;56018;Manopla P/ Chave Seccion ABB;1;PC;497,5;24728;VALE AUTOMACAO INDUSTRIAL LTDA;Atendido;14/07/2023;14/07/2023;55;Gabriel André Bertram;6;28 DIAS;10/07/2023;4.01.17.01.01.00225
55322;24/02/2023;56022;Paraf Maq Metrico Cil 6x12 Bicromatizada;4;PC;0,2;20071;COMERCIO PARAF. FERR. BERTOLDI LTDA;Atendido;25/02/2023;25/02/2023;55;Gabriel André Bertram;6;28 DIAS;23/02/2023;4.01.01.02.05.00006
59638;30/11/2023;56056;Arruela Pressão M6 Bicromatizada;2;PC;0,63;20278;REITZ INDUSTRIA MECANICA LTDA.;Atendido;30/11/2023;30/11/2023;55;Gabriel André Bertram;12;28/42/56 DIAS;08/12/2023;4.03.01.01.02.00015
55830;04/04/2023;56080;Terminal Ilhos 2,5mm2 Azul;100;PC;0,1;21720;ELETROTECNICA F.C.LTDA.;Atendido;05/04/2023;05/04/2023;55;Gabriel André Bertram;6;28 DIAS;04/04/2023;4.01.02.03.01.00072
57139;05/07/2023;56080;Terminal Ilhos 2,5mm2 Azul;100;PC;0,22;23699;HS AUTOMACAO INDUSTRIAL LTDA EPP;Atendido;05/07/2023;05/07/2023;55;Gabriel André Bertram;6;28 DIAS;04/07/2023;4.01.02.03.01.00072
58069;30/08/2023;56083;Terminal Anel 2,7 - 6,0mm2 AM 6mm;400;PC;0,26;23699;HS AUTOMACAO INDUSTRIAL LTDA EPP;Atendido;30/08/2023;30/08/2023;55;Gabriel André Bertram;6;28 DIAS;30/08/2023;4.01.02.03.01.00074
55830;04/04/2023;56084;Terminal Forq 2,7 - 6,0mm2 AM 6mm;100;PC;0,4;21720;ELETROTECNICA F.C.LTDA.;Atendido;05/04/2023;05/04/2023;55;Gabriel André Bertram;6;28 DIAS;04/04/2023;4.01.02.03.01.00075
59018;24/10/2023;56105;Fixaão Traseira Femea Com Pino 40mm;1;PC;5,5;23761;MW MAQUINAS E FERRAMENTAS LTDA;Atendido;24/10/2023;24/10/2023;55;Gabriel André Bertram;6;28 DIAS;25/10/2023;4.01.10.01.01.00019
55302;23/02/2023;56176;Carrinho de Movimentação;1;PC;453,8;20141;FERRAMENTAS GERAIS COMERCIO IMP DE FERRAM. E MAQUINAS LTDA;Atendido;27/02/2023;27/02/2023;55;Gabriel André Bertram;84;42 dias;27/02/2023;4.01.20.01.01.00237
57031;29/06/2023;56176;Carrinho de Movimentação;1;PC;469,26;20141;FERRAMENTAS GERAIS COMERCIO IMP DE FERRAM. E MAQUINAS LTDA;Atendido;10/07/2023;10/07/2023;55;Gabriel André Bertram;84;42 dias;14/07/2023;4.01.20.01.01.00237
58485;21/09/2023;56176;Carrinho de Movimentação;1;PC;400;21348;FERRAMENTAS GERAIS COM.IMPORT. S.A.;Atendido;25/09/2023;29/09/2023;55;Gabriel André Bertram;84;42 dias;11/10/2023;4.01.20.01.01.00237
54907;30/01/2023;56284;Sabonete Desengrax Microesferas Premisse;12;UN;93,16;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;31/01/2023;31/01/2023;55;Gabriel André Bertram;6;28 DIAS;31/01/2023;3.46.01.01.01.00056
55269;20/02/2023;56284;Sabonete Desengrax Microesferas Premisse;12;UN;93,16;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;21/02/2023;21/02/2023;55;Gabriel André Bertram;6;28 DIAS;21/02/2023;3.46.01.01.01.00056
55483;07/03/2023;56284;Sabonete Desengrax Microesferas Premisse;12;UN;93,16;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;13/03/2023;13/03/2023;55;Gabriel André Bertram;6;28 DIAS;10/03/2023;3.46.01.01.01.00056
55793;03/04/2023;56284;Sabonete Desengrax Microesferas Premisse;12;UN;93,16;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;06/04/2023;06/04/2023;55;Gabriel André Bertram;6;28 DIAS;11/04/2023;3.46.01.01.01.00056
56233;04/05/2023;56284;Sabonete Desengrax Microesferas Premisse;12;UN;93,16;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;10/05/2023;10/05/2023;55;Gabriel André Bertram;6;28 DIAS;09/05/2023;3.46.01.01.01.00056
56664;05/06/2023;56284;Sabonete Desengrax Microesferas Premisse;12;UN;93,16;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;07/06/2023;07/06/2023;55;Gabriel André Bertram;6;28 DIAS;06/06/2023;3.46.01.01.01.00056
56673;05/06/2023;56284;Sabonete Desengrax Microesferas Premisse;18;UN;93,16;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;30/06/2023;30/06/2023;55;Gabriel André Bertram;6;28 DIAS;14/06/2023;3.46.01.01.01.00056
57567;01/08/2023;56284;Sabonete Desengrax Microesferas Premisse;16;UN;104,75;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;08/08/2023;08/08/2023;55;Gabriel André Bertram;6;28 DIAS;08/08/2023;3.46.01.01.01.00056
58195;05/09/2023;56284;Sabonete Desengrax Microesferas Premisse;12;UN;104,75;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;12/09/2023;12/09/2023;55;Gabriel André Bertram;6;28 DIAS;14/09/2023;3.46.01.01.01.00056
58503;22/09/2023;56284;Sabonete Desengrax Microesferas Premisse;18;UN;104,75;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;25/09/2023;25/09/2023;55;Gabriel André Bertram;6;28 DIAS;03/10/2023;3.46.01.01.01.00056
58940;19/10/2023;56284;Sabonete Desengrax Microesferas Premisse;12;UN;104,75;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;31/10/2023;31/10/2023;55;Gabriel André Bertram;6;28 DIAS;01/11/2023;3.46.01.01.01.00056
59333;10/11/2023;56284;Sabonete Desengrax Microesferas Premisse;24;UN;104,75;22224;CBS COMERCIO E REPRESENTACOES LTDA.;Atendido;14/11/2023;14/11/2023;55;Gabriel André Bertram;6;28 DIAS;16/11/2023;3.46.01.01.01.00056
54930;31/01/2023;56314;Soro Fisiologico LBS 250ml;1;PAR;5,25;23073;FARMAHAAS DROGARIA LTDA EPP;Atendido;31/01/2023;31/01/2023;55;Gabriel André Bertram;24;A VISTA;31/01/2023;3.01.01.01.03.00021
55632;17/03/2023;56315;Paracetamool 750mg C/ 10 Cpr;1;PC;13,99;23073;FARMAHAAS DROGARIA LTDA EPP;Atendido;20/03/2023;20/03/2023;55;Gabriel André Bertram;24;A VISTA;17/03/2023;3.30.01.01.01.00037
56201;02/05/2023;56315;Paracetamool 750mg C/ 10 Cpr;1;PC;23,13;23073;FARMAHAAS DROGARIA LTDA EPP;Atendido;03/05/2023;03/05/2023;55;Gabriel André Bertram;24;A VISTA;02/05/2023;3.30.01.01.01.00037
57133;05/07/2023;56315;Paracetamool 750mg C/ 10 Cpr;2;PC;10,56;23073;FARMAHAAS DROGARIA LTDA EPP;Atendido;05/07/2023;05/07/2023;55;Gabriel André Bertram;24;A VISTA;06/07/2023;3.30.01.01.01.00037
58001;25/08/2023;56315;Paracetamool 750mg C/ 10 Cpr;2;PC;8,99;23073;FARMAHAAS DROGARIA LTDA EPP;Atendido;25/08/2023;28/08/2023;55;Gabriel André Bertram;24;A VISTA;28/08/2023;3.30.01.01.01.00037
54730;18/01/2023;56340;Thinner (Limpeza) Consumo;400;L;5,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;20/01/2023;20/01/2023;55;Gabriel André Bertram;3;10 DIAS;24/01/2023;3.03.01.02.02.00007
54782;23/01/2023;56340;Thinner (Limpeza) Consumo;600;L;5,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;27/01/2023;27/01/2023;55;Gabriel André Bertram;3;10 DIAS;27/01/2023;3.03.01.02.02.00007
54998;03/02/2023;56340;Thinner (Limpeza) Consumo;600;L;5,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;10/02/2023;10/02/2023;55;Gabriel André Bertram;3;10 DIAS;13/02/2023;3.03.01.02.02.00007
55333;24/02/2023;56340;Thinner (Limpeza) Consumo;600;L;5,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;01/03/2023;01/03/2023;55;Gabriel André Bertram;3;10 DIAS;02/03/2023;3.03.01.02.02.00007
55516;08/03/2023;56340;Thinner (Limpeza) Consumo;600;L;5,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;13/03/2023;13/03/2023;55;Gabriel André Bertram;3;10 DIAS;14/03/2023;3.03.01.02.02.00007
55648;22/03/2023;56340;Thinner (Limpeza) Consumo;600;L;5,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;24/03/2023;24/03/2023;55;Gabriel André Bertram;3;10 DIAS;24/03/2023;3.03.01.02.02.00007
55790;03/04/2023;56340;Thinner (Limpeza) Consumo;600;L;5,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;06/04/2023;06/04/2023;55;Gabriel André Bertram;3;10 DIAS;05/04/2023;3.03.01.02.02.00007
56078;25/04/2023;56340;Thinner (Limpeza) Consumo;600;L;5,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;28/04/2023;28/04/2023;55;Gabriel André Bertram;3;10 DIAS;27/04/2023;3.03.01.02.02.00007
56283;09/05/2023;56340;Thinner (Limpeza) Consumo;600;L;6,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;15/05/2023;15/05/2023;55;Gabriel André Bertram;3;10 DIAS;15/05/2023;3.03.01.02.02.00007
56507;25/05/2023;56340;Thinner (Limpeza) Consumo;600;L;6,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;31/05/2023;30/05/2023;55;Gabriel André Bertram;3;10 DIAS;26/05/2023;3.03.01.02.02.00007
56752;12/06/2023;56340;Thinner (Limpeza) Consumo;600;L;6,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;16/06/2023;16/06/2023;55;Gabriel André Bertram;3;10 DIAS;16/06/2023;3.03.01.02.02.00007
57028;29/06/2023;56340;Thinner (Limpeza) Consumo;600;L;6,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;06/07/2023;06/07/2023;55;Gabriel André Bertram;3;10 DIAS;06/07/2023;3.03.01.02.02.00007
57243;11/07/2023;56340;Thinner (Limpeza) Consumo;600;L;6,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;18/07/2023;18/07/2023;55;Gabriel André Bertram;3;10 DIAS;18/07/2023;3.03.01.02.02.00007
57558;01/08/2023;56340;Thinner (Limpeza) Consumo;600;L;6,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;08/08/2023;08/08/2023;55;Gabriel André Bertram;3;10 DIAS;08/08/2023;3.03.01.02.02.00007
57812;15/08/2023;56340;Thinner (Limpeza) Consumo;600;L;6,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;23/08/2023;23/08/2023;55;Gabriel André Bertram;3;10 DIAS;23/08/2023;3.03.01.02.02.00007
58194;05/09/2023;56340;Thinner (Limpeza) Consumo;600;L;6,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;08/09/2023;08/09/2023;55;Gabriel André Bertram;3;10 DIAS;06/09/2023;3.03.01.02.02.00007
58388;15/09/2023;56340;Thinner (Limpeza) Consumo;600;L;6,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;20/09/2023;20/09/2023;55;Gabriel André Bertram;3;10 DIAS;21/09/2023;3.03.01.02.02.00007
58838;11/10/2023;56340;Thinner (Limpeza) Consumo;600;L;6,9;21734;BLUQUIMI INDUSTRIA QUIMICA LTDA.ME;Atendido;17/10/2023;17/10/2023;55;Gabriel André Bertram;3;10 DIAS;17/10/2023;3.03.01.02.02.00007
